2.299772095692597176e-02 0.000000000000000000e+00
1.960878057648258316e-02 1.201627619173233422e-02
1.044074683010418059e-02 2.049111941408532020e-02
-1.804380390084249150e-03 2.292682665831694000e-02
4.548171083026414374e-02 7.892991815694472280e-17
3.877953339742089972e-02 2.376412862964048106e-02
2.064826462883854324e-02 4.052450108101571247e-02
-3.568453903902681947e-03 4.534150589452783098e-02
6.694971443991903914e-02 8.239936510889833698e-18
5.708401552351086844e-02 3.498112970300235741e-02
3.039453431599448141e-02 5.965263235851821222e-02
-5.252814054200821529e-03 6.674333081363774400e-02
8.692217206005842245e-02 7.237049501340742097e-17
7.411333507130153653e-02 4.541671014337617107e-02
3.946184033198734536e-02 7.744822240213902753e-02
-6.819835018541692273e-03 8.665422001240520589e-02
1.049529319909422859e-01 3.836058759950388374e-17
8.948708518219898600e-02 5.483775632800114846e-02
4.764763404369184996e-02 9.351374713663097860e-02
-8.234512138006702675e-03 1.046293971278836055e-01
1.206392168506475598e-01 1.167911874886258374e-17
1.028618416830830717e-01 6.303381765292308259e-02
5.476905834620533764e-02 1.074903292869060500e-01
-9.465243863430367055e-03 1.202673264063992414e-01
1.336306209562144742e-01 -9.974659986866640793e-18
1.139388346148434428e-01 6.982180765172707471e-02
6.066703238840912005e-02 1.190657551033339201e-01
-1.048453768178929553e-02 1.332186823487702398e-01
1.436369378075730563e-01 -2.011195029960610725e-17
1.224706222595647320e-01 7.505009384465519129e-02
6.520980517630899087e-02 1.279814487009907631e-01
-1.126962425351437161e-02 1.431941530647152516e-01
1.504346428212051390e-01 -6.938893903907228378e-18
1.282666185796186575e-01 7.860188495764039440e-02
6.829589867252949809e-02 1.340382482176453727e-01
-1.180296604190955549e-02 1.499709030224095907e-01
1.538718864999756852e-01 -1.123165688059202250e-17
1.311973505948105800e-01 8.039783984637727254e-02
6.985637464798086227e-02 1.371008547606552275e-01
-1.207264907274238110e-02 1.533975508260407017e-01
1.538718864999745473e-01 7.177848294361006356e-18
1.311973505948098584e-01 8.039783984637700887e-02
6.985637464798048757e-02 1.371008547606545058e-01
-1.207264907274217293e-02 1.533975508260399523e-01
1.504346428212025577e-01 6.647514570051749061e-18
1.282666185796164648e-01 7.860188495763957561e-02
6.829589867252831847e-02 1.340382482176432355e-01
-1.180296604190900212e-02 1.499709030224074535e-01
1.436369378075691428e-01 3.972245709443766870e-17
1.224706222595616373e-01 7.505009384465347044e-02
6.520980517630729778e-02 1.279814487009878210e-01
-1.126962425351409752e-02 1.431941530647118932e-01
1.336306209562100333e-01 3.084555180721260115e-17
1.139388346148397096e-01 6.982180765172477099e-02
6.066703238840712858e-02 1.190657551033304368e-01
-1.048453768178915502e-02 1.332186823487658822e-01
1.206392168506431745e-01 3.977158500537841812e-17
1.028618416830790333e-01 6.303381765292095928e-02
5.476905834620313801e-02 1.074903292869022475e-01
-9.465243863429933374e-03 1.202673264063948005e-01
1.049529319909379560e-01 4.397183999390406909e-17
8.948708518219526675e-02 5.483775632799899741e-02
4.764763404368983074e-02 9.351374713662738425e-02
-8.234512138006454610e-03 1.046293971278793589e-01
8.692217206005495300e-02 5.666057494068191258e-17
7.411333507129833076e-02 4.541671014337423512e-02
3.946184033198559676e-02 7.744822240213573850e-02
-6.819835018541506658e-03 8.665422001240152827e-02
6.694971443991595828e-02 6.844703840172550180e-17
5.708401552350825248e-02 3.498112970300088637e-02
3.039453431599301730e-02 5.965263235851544360e-02
-5.252814054200533565e-03 6.674333081363473252e-02
4.548171083026217310e-02 5.469799960189369870e-17
3.877953339741901234e-02 2.376412862963916267e-02
2.064826462883728037e-02 4.052450108101376264e-02
-3.568453903902648987e-03 4.534150589452549951e-02
2.299772095692488583e-02 2.899224371862019201e-17
1.960878057648155620e-02 1.201627619173187625e-02
1.044074683010350578e-02 2.049111941408444243e-02
-1.804380390084163932e-03 2.292682665831585059e-02
-4.548171083026297801e-02 0.000000000000000000e+00
-3.877953339741969929e-02 -2.376412862963967615e-02
-2.064826462883755098e-02 -4.052450108101443571e-02
3.568453903902694957e-03 -4.534150589452648483e-02
-8.692217206005663221e-02 8.153200337090993344e-17
-7.411333507129942710e-02 -4.541671014337504003e-02
-3.946184033198625596e-02 -7.744822240213712627e-02
6.819835018541551760e-03 -8.665422001240308258e-02
-1.206392168506447149e-01 1.205632815803880931e-16
-1.028618416830804211e-01 -6.303381765292170869e-02
-5.476905834620399149e-02 -1.074903292869038851e-01
9.465243863430018376e-03 -1.202673264063964798e-01
-1.436369378075698089e-01 1.352000109089424029e-16
-1.224706222595621924e-01 -7.505009384465369249e-02
-6.520980517630749207e-02 -1.279814487009883206e-01
1.126962425351407150e-02 -1.431941530647125593e-01
-1.538718864999728819e-01 1.240155114204350367e-16
-1.311973505948081931e-01 -8.039783984637598191e-02
-6.985637464797966878e-02 -1.371008547606531180e-01
1.207264907274187456e-02 -1.533975508260382037e-01
-1.504346428212015307e-01 1.144287575962034555e-16
-1.282666185796156322e-01 -7.860188495763888172e-02
-6.829589867252791602e-02 -1.340382482176423751e-01
1.180296604190886854e-02 -1.499709030224063988e-01
-1.336306209562097835e-01 8.651933336434325383e-17
-1.139388346148396958e-01 -6.982180765172489589e-02
-6.066703238840708001e-02 -1.190657551033302147e-01
1.048453768178892256e-02 -1.332186823487658545e-01
-1.049529319909377756e-01 2.770136550700463829e-17
-8.948708518219515573e-02 -5.483775632799887251e-02
-4.764763404368980992e-02 -9.351374713662706506e-02
8.234512138006267259e-03 -1.046293971278790674e-01
-6.694971443991512561e-02 -6.003769530138480803e-18
-5.708401552350747532e-02 -3.498112970300024799e-02
-3.039453431599273628e-02 -5.965263235851466644e-02
5.252814054200435553e-03 -6.674333081363373332e-02
-2.299772095692332111e-02 -7.968885967768457590e-18
-1.960878057648027251e-02 -1.201627619173093603e-02
-1.044074683010279801e-02 -2.049111941408300261e-02
1.804380390084124467e-03 -2.292682665831425812e-02
2.299772095692727628e-02 1.562131493251900991e-17
1.960878057648358930e-02 1.201627619173318076e-02
1.044074683010465764e-02 2.049111941408660736e-02
-1.804380390084243078e-03 2.292682665831821329e-02
6.694971443991890037e-02 2.990365116986581917e-17
5.708401552351085456e-02 3.498112970300246150e-02
3.039453431599448835e-02 5.965263235851827467e-02
-5.252814054200759079e-03 6.674333081363784115e-02
1.049529319909417308e-01 4.286664339464563156e-17
8.948708518219837538e-02 5.483775632800100275e-02
4.764763404369150301e-02 9.351374713663067328e-02
-8.234512138006652368e-03 1.046293971278830642e-01
1.336306209562137248e-01 5.676475999319419152e-17
1.139388346148429432e-01 6.982180765172692205e-02
6.066703238840882861e-02 1.190657551033337813e-01
-1.048453768178940829e-02 1.332186823487697402e-01
1.504346428212053610e-01 6.538755539624296897e-17
1.282666185796188796e-01 7.860188495764100503e-02
6.829589867252944257e-02 1.340382482176457335e-01
-1.180296604190943233e-02 1.499709030224102568e-01
1.538718864999764901e-01 6.236213634413076744e-17
1.311973505948112739e-01 8.039783984637796643e-02
6.985637464798125085e-02 1.371008547606563099e-01
-1.207264907274247304e-02 1.533975508260418119e-01
1.436369378075729453e-01 7.423931439284642449e-17
1.224706222595648708e-01 7.505009384465541333e-02
6.520980517630899087e-02 1.279814487009911517e-01
-1.126962425351448784e-02 1.431941530647156402e-01
1.206392168506472407e-01 8.669043401968862250e-17
1.028618416830825583e-01 6.303381765292311034e-02
5.476905834620504621e-02 1.074903292869058696e-01
-9.465243863430290727e-03 1.202673264063988112e-01
8.692217206005838082e-02 6.797439401715760221e-17
7.411333507130100917e-02 4.541671014337587270e-02
3.946184033198708169e-02 7.744822240213863895e-02
-6.819835018541767734e-03 8.665422001240459526e-02
4.548171083026378986e-02 3.972753929212119450e-17
3.877953339742057359e-02 2.376412862964007860e-02
2.064826462883810609e-02 4.052450108101537246e-02
-3.568453903902831566e-03 4.534150589452734526e-02
6.694971443991781790e-02 0.000000000000000000e+00
5.708401552350983454e-02 3.498112970300173985e-02
3.039453431599392630e-02 5.965263235851719914e-02
-5.252814054200714844e-03 6.674333081363673092e-02
1.206392168506459778e-01 2.081668171172168513e-17
1.028618416830814619e-01 6.303381765292224992e-02
5.476905834620460212e-02 1.074903292869048288e-01
-9.465243863430077356e-03 1.202673264063974790e-01
1.504346428212039732e-01 2.341876692568689577e-17
1.282666185796178249e-01 7.860188495764029726e-02
6.829589867252912339e-02 1.340382482176447621e-01
-1.180296604190913048e-02 1.499709030224090633e-01
1.504346428212042786e-01 9.468473097587470910e-17
1.282666185796177138e-01 7.860188495764017236e-02
6.829589867252902624e-02 1.340382482176444012e-01
-1.180296604190937161e-02 1.499709030224088135e-01
1.206392168506460888e-01 -3.762594949725319165e-17
1.028618416830813231e-01 6.303381765292236094e-02
5.476905834620465763e-02 1.074903292869049121e-01
-9.465243863430086030e-03 1.202673264063975206e-01
6.694971443991769300e-02 -3.140498416522215009e-17
5.708401552350982761e-02 3.498112970300188557e-02
3.039453431599413100e-02 5.965263235851757384e-02
-5.252814054200574331e-03 6.674333081363671705e-02
-1.318389841742373392e-16 -4.629543276513103933e-17
3.469446951953614189e-17 8.196568423990413521e-17
2.181414771040834921e-16 3.317658647805643568e-16
1.474514954580286030e-16 1.682681771697502882e-16
-6.694971443991790117e-02 -2.457750799753077864e-17
-5.708401552350974434e-02 -3.498112970300169128e-02
-3.039453431599388467e-02 -5.965263235851701873e-02
5.252814054200671476e-03 -6.674333081363637010e-02
-1.206392168506457280e-01 -1.975958459354831831e-17
-1.028618416830813093e-01 -6.303381765292212502e-02
-5.476905834620449803e-02 -1.074903292869046345e-01
9.465243863430177970e-03 -1.202673264063972708e-01
-1.504346428212034736e-01 3.002392984837592982e-17
-1.282666185796173530e-01 -7.860188495763978378e-02
-6.829589867252880420e-02 -1.340382482176441514e-01
1.180296604190925365e-02 -1.499709030224083139e-01
-1.504346428212030573e-01 6.018285524742649648e-17
-1.282666185796169367e-01 -7.860188495763970051e-02
-6.829589867252852664e-02 -1.340382482176436518e-01
1.180296604190909232e-02 -1.499709030224080086e-01
-1.206392168506448953e-01 5.320171590056897715e-17
-1.028618416830805321e-01 -6.303381765292176420e-02
-5.476905834620409558e-02 -1.074903292869038435e-01
9.465243863429916027e-03 -1.202673264063965353e-01
-6.694971443991695748e-02 4.679010000632755073e-17
-5.708401552350915453e-02 -3.498112970300123331e-02
-3.039453431599360017e-02 -5.965263235851640811e-02
5.252814054200556984e-03 -6.674333081363577336e-02
3.302479817390846506e-16 5.309371919979405385e-17
3.293264098924719718e-16 2.950114111333057565e-16
1.957527022422578256e-16 3.839159892771171201e-16
-4.244651505280749859e-17 3.828859972132558909e-16
6.694971443991767912e-02 6.977439196963219382e-17
5.708401552350977209e-02 3.498112970300182312e-02
3.039453431599389854e-02 5.965263235851708812e-02
-5.252814054200656731e-03 6.674333081363652276e-02
1.206392168506454365e-01 5.049872828915554060e-17
1.028618416830810872e-01 6.303381765292206951e-02
5.476905834620433150e-02 1.074903292869043708e-01
-9.465243863430179705e-03 1.202673264063970210e-01
1.504346428212032794e-01 3.928877622544346693e-17
1.282666185796170200e-01 7.860188495763979766e-02
6.829589867252855440e-02 1.340382482176438184e-01
-1.180296604190921549e-02 1.499709030224080364e-01
1.504346428212030573e-01 3.197718782474434640e-17
1.282666185796169367e-01 7.860188495763968664e-02
6.829589867252847113e-02 1.340382482176437073e-01
-1.180296604190925712e-02 1.499709030224079809e-01
1.206392168506451035e-01 2.607845038006539884e-17
1.028618416830807125e-01 6.303381765292190297e-02
5.476905834620410946e-02 1.074903292869040516e-01
-9.465243863430110316e-03 1.202673264063967296e-01
6.694971443991722115e-02 1.757551013905310489e-17
5.708401552350937658e-02 3.498112970300146923e-02
3.039453431599368691e-02 5.965263235851669260e-02
-5.252814054200641986e-03 6.674333081363609255e-02
-8.692217206005650731e-02 0.000000000000000000e+00
-7.411333507129988507e-02 -4.541671014337512330e-02
-3.946184033198657515e-02 -7.744822240213740383e-02
6.819835018541456351e-03 -8.665422001240330463e-02
-1.436369378075702252e-01 -1.075528555105620399e-16
-1.224706222595625810e-01 -7.505009384465391453e-02
-6.520980517630797779e-02 -1.279814487009888202e-01
1.126962425351408364e-02 -1.431941530647128369e-01
-1.504346428212024744e-01 -9.020562075079396891e-17
-1.282666185796166314e-01 -7.860188495763985317e-02
-6.829589867252860991e-02 -1.340382482176435963e-01
1.180296604190878701e-02 -1.499709030224077588e-01
-1.049529319909396630e-01 -1.150338505007120204e-16
-8.948708518219643249e-02 -5.483775632800001743e-02
-4.764763404369080219e-02 -9.351374713662886917e-02
8.234512138006183993e-03 -1.046293971278807883e-01
-2.299772095692477133e-02 -9.152474280327746678e-17
-1.960878057648142089e-02 -1.201627619173192656e-02
-1.044074683010355956e-02 -2.049111941408444590e-02
1.804380390084109505e-03 -2.292682665831569794e-02
6.694971443991809545e-02 -1.528139432595674600e-16
5.708401552350982067e-02 3.498112970300154556e-02
3.039453431599373548e-02 5.965263235851690771e-02
-5.252814054200714844e-03 6.674333081363675868e-02
1.336306209562123648e-01 -1.857238321467669095e-16
1.139388346148416248e-01 6.982180765172608938e-02
6.066703238840819024e-02 1.190657551033323797e-01
-1.048453768178899022e-02 1.332186823487683525e-01
1.538718864999745750e-01 -7.182839392716466875e-17
1.311973505948094698e-01 8.039783984637699499e-02
6.985637464798052920e-02 1.371008547606548111e-01
-1.207264907274198731e-02 1.533975508260399800e-01
1.206392168506452006e-01 -1.290200585257750276e-17
1.028618416830809068e-01 6.303381765292222216e-02
5.476905834620452579e-02 1.074903292869047455e-01
-9.465243863429848373e-03 1.202673264063971181e-01
4.548171083026249228e-02 5.648693318649478101e-17
3.877953339741960909e-02 2.376412862963982187e-02
2.064826462883768282e-02 4.052450108101454673e-02
-3.568453903902475514e-03 4.534150589452635299e-02
-4.548171083026388006e-02 3.277599557577192363e-17
-3.877953339742062910e-02 -2.376412862963997799e-02
-2.064826462883815120e-02 -4.052450108101538634e-02
3.568453903902792969e-03 -4.534150589452736607e-02
-1.206392168506461998e-01 -1.965116437629976787e-18
-1.028618416830816701e-01 -6.303381765292249972e-02
-5.476905834620466457e-02 -1.074903292869050508e-01
9.465243863430120724e-03 -1.202673264063977981e-01
-1.538718864999752411e-01 7.447113672259808581e-18
-1.311973505948103302e-01 -8.039783984637725867e-02
-6.985637464798065410e-02 -1.371008547606550887e-01
1.207264907274228569e-02 -1.533975508260405352e-01
-1.336306209562128644e-01 -3.415236843329338967e-18
-1.139388346148422354e-01 -6.982180765172635306e-02
-6.066703238840844004e-02 -1.190657551033329764e-01
1.048453768178930594e-02 -1.332186823487688798e-01
-6.694971443991816484e-02 4.399150314859934241e-17
-5.708401552351001496e-02 -3.498112970300195496e-02
-3.039453431599400957e-02 -5.965263235851735180e-02
5.252814054200568260e-03 -6.674333081363692521e-02
2.299772095692512175e-02 1.577823047496872807e-17
1.960878057648168804e-02 1.201627619173193350e-02
1.044074683010354568e-02 2.049111941408451529e-02
-1.804380390084190820e-03 2.292682665831600325e-02
1.049529319909401764e-01 -3.192086013375193543e-17
8.948708518219684882e-02 5.483775632799998273e-02
4.764763404369076055e-02 9.351374713662909122e-02
-8.234512138006470222e-03 1.046293971278813295e-01
1.504346428212034459e-01 -5.567208749123614409e-17
1.282666185796171587e-01 7.860188495763990868e-02
6.829589867252867930e-02 1.340382482176441514e-01
-1.180296604190919467e-02 1.499709030224083972e-01
1.436369378075710579e-01 -6.550614000885857102e-17
1.224706222595632471e-01 7.505009384465431699e-02
6.520980517630817208e-02 1.279814487009894031e-01
-1.126962425351422936e-02 1.431941530647138083e-01
8.692217206005700691e-02 -3.270563615938304469e-17
7.411333507130021814e-02 4.541671014337516493e-02
3.946184033198664454e-02 7.744822240213766751e-02
-6.819835018541726100e-03 8.665422001240367933e-02
1.049529319909396491e-01 0.000000000000000000e+00
8.948708518219705699e-02 5.483775632800019090e-02
4.764763404369093402e-02 9.351374713662910509e-02
-8.234512138006286341e-03 1.046293971278813850e-01
1.538718864999737701e-01 3.469446951953614189e-18
1.311973505948091090e-01 8.039783984637678682e-02
6.985637464798007124e-02 1.371008547606542560e-01
-1.207264907274204629e-02 1.533975508260393972e-01
1.206392168506451312e-01 -3.295974604355933479e-17
1.028618416830808791e-01 6.303381765292236094e-02
5.476905834620440783e-02 1.074903292869047317e-01
-9.465243863429780719e-03 1.202673264063972430e-01
2.299772095692561441e-02 -1.539567084929416296e-16
1.960878057648222234e-02 1.201627619173280606e-02
1.044074683010397242e-02 2.049111941408577470e-02
-1.804380390083733937e-03 2.292682665831718980e-02
-8.692217206005670160e-02 -3.836641117200320893e-17
-7.411333507129982956e-02 -4.541671014337470003e-02
-3.946184033198631841e-02 -7.744822240213666831e-02
6.819835018541997584e-03 -8.665422001240288830e-02
-1.504346428212036679e-01 -7.244567247339025638e-17
-1.282666185796175473e-01 -7.860188495763939520e-02
-6.829589867252860991e-02 -1.340382482176434575e-01
1.180296604190977580e-02 -1.499709030224080919e-01
-1.336306209562130032e-01 -1.244664094013359090e-16
-1.139388346148424158e-01 -6.982180765172585346e-02
-6.066703238840812085e-02 -1.190657551033319494e-01
1.048453768178982289e-02 -1.332186823487684635e-01
-4.548171083026451150e-02 -8.066464163292152989e-17
-3.877953339742114952e-02 -2.376412862964001962e-02
-2.064826462883825875e-02 -4.052450108101498388e-02
3.568453903902976416e-03 -4.534150589452746322e-02
6.694971443991633298e-02 -7.573152174811248472e-17
5.708401552350869657e-02 3.498112970300139984e-02
3.039453431599333649e-02 5.965263235851649831e-02
-5.252814054200310653e-03 6.674333081363573172e-02
1.436369378075701975e-01 -5.578220177437920313e-17
1.224706222595625116e-01 7.505009384465423372e-02
6.520980517630792228e-02 1.279814487009894031e-01
-1.126962425351400385e-02 1.431941530647133365e-01
1.436369378075709191e-01 -1.558161478139287642e-16
1.224706222595630389e-01 7.505009384465446964e-02
6.520980517630807494e-02 1.279814487009895418e-01
-1.126962425351397609e-02 1.431941530647138916e-01
6.694971443991781790e-02 -2.018513394624887880e-16
5.708401552350968189e-02 3.498112970300190638e-02
3.039453431599396793e-02 5.965263235851732404e-02
-5.252814054200258612e-03 6.674333081363685582e-02
-4.548171083026324862e-02 -1.876008571578824391e-16
-3.877953339741982419e-02 -2.376412862963973513e-02
-2.064826462883761690e-02 -4.052450108101441489e-02
3.568453903902827663e-03 -4.534150589452633218e-02
-1.336306209562120872e-01 -1.663437183135885178e-16
-1.139388346148419023e-01 -6.982180765172621428e-02
-6.066703238840817636e-02 -1.190657551033321854e-01
1.048453768178930420e-02 -1.332186823487682137e-01
-1.504346428212038067e-01 -8.767807443618713670e-17
-1.282666185796176583e-01 -7.860188495764018624e-02
-6.829589867252906787e-02 -1.340382482176444845e-01
1.180296604190914610e-02 -1.499709030224086193e-01
-8.692217206005728447e-02 -4.969024398142671153e-17
-7.411333507130066223e-02 -4.541671014337557433e-02
-3.946184033198708863e-02 -7.744822240213818099e-02
6.819835018541537015e-03 -8.665422001240390137e-02
2.299772095692519808e-02 -1.046017927223280575e-16
1.960878057648157008e-02 1.201627619173172012e-02
1.044074683010342772e-02 2.049111941408465754e-02
-1.804380390084374484e-03 2.292682665831613509e-02
1.206392168506456031e-01 -1.421185760221155281e-16
1.028618416830810456e-01 6.303381765292206951e-02
5.476905834620428987e-02 1.074903292869045235e-01
-9.465243863430084295e-03 1.202673264063973679e-01
1.538718864999750191e-01 -1.614512560102476790e-16
1.311973505948098861e-01 8.039783984637695335e-02
6.985637464798050145e-02 1.371008547606548111e-01
-1.207264907274215558e-02 1.533975508260403409e-01
1.049529319909406067e-01 -9.868103242102049810e-17
8.948708518219770924e-02 5.483775632800024641e-02
4.764763404369107280e-02 9.351374713662964633e-02
-8.234512138006643694e-03 1.046293971278822732e-01
-2.299772095692544441e-02 0.000000000000000000e+00
-1.201627619173200462e-02 1.960878057648227785e-02
1.044074683010363935e-02 2.049111941408505999e-02
2.292682665831642652e-02 1.804380390084184965e-03
-4.548171083026335965e-02 -2.272487753529617294e-16
-2.376412862963984268e-02 3.877953339742007399e-02
2.064826462883761343e-02 4.052450108101514348e-02
4.534150589452672075e-02 3.568453903902720978e-03
-6.694971443991765137e-02 -2.133709875451472726e-16
-3.498112970300173291e-02 5.708401552350953617e-02
3.039453431599350997e-02 5.965263235851706036e-02
6.674333081363641174e-02 5.252814054200514483e-03
-8.692217206005733998e-02 -8.673617379884035472e-17
-4.541671014337553269e-02 7.411333507129991283e-02
3.946184033198611718e-02 7.744822240213744546e-02
8.665422001240354055e-02 6.819835018541584720e-03
-1.049529319909405789e-01 -2.022710155823068189e-16
-5.483775632800035049e-02 8.948708518219698760e-02
4.764763404369069810e-02 9.351374713662957694e-02
1.046293971278816348e-01 8.234512138006770329e-03
-1.206392168506456170e-01 -4.775740838091373938e-16
-6.303381765292245809e-02 1.028618416830806848e-01
5.476905834620407476e-02 1.074903292869045790e-01
1.202673264063971736e-01 9.465243863430332361e-03
-1.336306209562120317e-01 -7.958043946043602546e-16
-6.982180765172601999e-02 1.139388346148412501e-01
6.066703238840790574e-02 1.190657551033326156e-01
1.332186823487683802e-01 1.048453768179000156e-02
-1.436369378075706416e-01 -8.599891632155021171e-16
-7.505009384465437250e-02 1.224706222595628308e-01
6.520980517630757534e-02 1.279814487009897084e-01
1.431941530647136140e-01 1.126962425351527020e-02
-1.504346428212032238e-01 -5.357042934250877408e-16
-7.860188495764032501e-02 1.282666185796169922e-01
6.829589867252797153e-02 1.340382482176445123e-01
1.499709030224082307e-01 1.180296604191011754e-02
-1.538718864999748803e-01 -4.388850394221321949e-16
-8.039783984637766112e-02 1.311973505948093310e-01
6.985637464797937735e-02 1.371008547606548389e-01
1.533975508260395637e-01 1.207264907274284947e-02
-1.538718864999749636e-01 -3.710654219541164563e-16
-8.039783984637760561e-02 1.311973505948093310e-01
6.985637464797965490e-02 1.371008547606547001e-01
1.533975508260396470e-01 1.207264907274263610e-02
-1.504346428212039455e-01 -6.665132855354638508e-16
-7.860188495764063032e-02 1.282666185796166591e-01
6.829589867252819357e-02 1.340382482176443457e-01
1.499709030224085637e-01 1.180296604190964396e-02
-1.436369378075711412e-01 -8.162687106100241508e-16
-7.505009384465462230e-02 1.224706222595627614e-01
6.520980517630778350e-02 1.279814487009895974e-01
1.431941530647139194e-01 1.126962425351482090e-02
-1.336306209562119485e-01 -7.690246009439682950e-16
-6.982180765172604775e-02 1.139388346148414999e-01
6.066703238840797513e-02 1.190657551033328376e-01
1.332186823487682970e-01 1.048453768179026177e-02
-1.206392168506449369e-01 -6.545599565838111644e-16
-6.303381765292193073e-02 1.028618416830809207e-01
5.476905834620415109e-02 1.074903292869047872e-01
1.202673264063972014e-01 9.465243863430894411e-03
-1.049529319909401487e-01 -4.691774573219907045e-16
-5.483775632800027416e-02 8.948708518219694596e-02
4.764763404369046912e-02 9.351374713662949367e-02
1.046293971278815932e-01 8.234512138007042681e-03
-8.692217206005700691e-02 -4.344127054606294891e-16
-4.541671014337558127e-02 7.411333507129957976e-02
3.946184033198597146e-02 7.744822240213719566e-02
8.665422001240316585e-02 6.819835018541762529e-03
-6.694971443991787341e-02 -9.155409720282281505e-17
-3.498112970300210067e-02 5.708401552350925168e-02
3.039453431599324629e-02 5.965263235851671342e-02
6.674333081363605091e-02 5.252814054200502340e-03
-4.548171083026346373e-02 -6.054591506973738824e-17
-2.376412862964015493e-02 3.877953339741990746e-02
2.064826462883750935e-02 4.052450108101477572e-02
4.534150589452674157e-02 3.568453903902768249e-03
-2.299772095692529869e-02 -1.765216662077961907e-17
-1.201627619173220238e-02 1.960878057648214601e-02
1.044074683010373823e-02 2.049111941408522999e-02
2.292682665831643693e-02 1.804380390084507190e-03
-4.548171083026269351e-02 0.000000000000000000e+00
-2.376412862963873940e-02 3.877953339742040012e-02
2.064826462883875835e-02 4.052450108101467857e-02
4.534150589452744240e-02 3.568453903902805979e-03
-8.692217206005636854e-02 2.706168622523819067e-16
-4.541671014337371470e-02 7.411333507130044018e-02
3.946184033198783109e-02 7.744822240213702913e-02
8.665422001240419281e-02 6.819835018541378288e-03
-1.206392168506455198e-01 7.494005416219806648e-16
-6.303381765292102867e-02 1.028618416830814897e-01
5.476905834620540703e-02 1.074903292869039961e-01
1.202673264063972985e-01 9.465243863429156218e-03
-1.436369378075716685e-01 1.382574610353515254e-15
-7.505009384465402555e-02 1.224706222595633998e-01
6.520980517630849127e-02 1.279814487009886537e-01
1.431941530647130867e-01 1.126962425351230035e-02
-1.538718864999750746e-01 1.488724229055462412e-15
-8.039783984637677294e-02 1.311973505948097474e-01
6.985637464798050145e-02 1.371008547606536176e-01
1.533975508260392029e-01 1.207264907274023004e-02
-1.504346428212033071e-01 1.327940419820716925e-15
-7.860188495763940908e-02 1.282666185796177138e-01
6.829589867252906787e-02 1.340382482176432355e-01
1.499709030224079531e-01 1.180296604190796475e-02
